,A0,A1,A2,A3,A4,A5,A6,A7,B,C,sample_size,seed,time_delta
28050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.037,100,936,4.9114227294921875e-05
28051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,200,936,8.511543273925781e-05
28052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,300,936,0.00011706352233886719
28053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974,0.026,400,936,0.00014901161193847656
28054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899,0.101,500,936,0.0003039836883544922
28055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945,0.055,600,936,0.0002219676971435547
28056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943,0.057,700,936,0.00023508071899414062
28057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,800,936,0.000270843505859375
28058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973,0.027,900,936,0.0002942085266113281
28059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946,0.054,1000,936,0.0003268718719482422
28060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981,0.019,1100,936,0.00036406517028808594
28061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973,0.027,1200,936,0.0004470348358154297
28062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966,0.034,1300,936,0.0004048347473144531
28063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,1400,936,0.0005280971527099609
28064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984,0.016,1500,936,0.0005822181701660156
28065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,1600,936,0.000675201416015625
28066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.008,1700,936,0.0005152225494384766
28067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,0.011,1800,936,0.0006542205810546875
28068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.007,1900,936,0.0005609989166259766
28069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,0.011,2000,936,0.000579833984375
28070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.014,2100,936,0.0006048679351806641
28071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.007,2200,936,0.0006380081176757812
28072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.008,2300,936,0.0006639957427978516
28073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.018,2400,936,0.0009489059448242188
28074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.024,2500,936,0.0007159709930419922
28075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,2600,936,0.0007390975952148438
28076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.014,2700,936,0.0008158683776855469
28077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.012,2800,936,0.0007801055908203125
28078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.014,2900,936,0.0008180141448974609
28079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983,0.017,3000,936,0.0009119510650634766
28080,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.574,0.422,100,937,7.414817810058594e-05
28081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.642,200,937,0.00018310546875
28082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798,0.202,300,937,0.00011491775512695312
28083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839,0.161,400,937,0.00014591217041015625
28084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.39,500,937,0.00017881393432617188
28085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777,0.223,600,937,0.00021386146545410156
28086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764,0.236,700,937,0.00025272369384765625
28087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751,0.249,800,937,0.0002739429473876953
28088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762,0.238,900,937,0.0002968311309814453
28089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694,0.306,1000,937,0.0003361701965332031
28090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744,0.256,1100,937,0.00047779083251953125
28091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783,0.217,1200,937,0.0004899501800537109
28092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895,0.105,1300,937,0.0005450248718261719
28093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.143,1400,937,0.0004432201385498047
28094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,1500,937,0.0004830360412597656
28095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846,0.154,1600,937,0.0008409023284912109
28096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.17,1700,937,0.0005249977111816406
28097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739,0.261,1800,937,0.0005431175231933594
28098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.278,1900,937,0.0006859302520751953
28099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698,0.302,2000,937,0.000659942626953125
28100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.318,2100,937,0.0006091594696044922
28101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.34,2200,937,0.0006508827209472656
28102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,2300,937,0.0006630420684814453
28103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659,0.341,2400,937,0.0008089542388916016
28104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686,0.314,2500,937,0.0007710456848144531
28105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.383,2600,937,0.0007581710815429688
28106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549,0.451,2700,937,0.0010221004486083984
28107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.275,2800,937,0.0007951259613037109
28108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.328,2900,937,0.0008180141448974609
28109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.273,3000,937,0.0008449554443359375
28110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,938,4.887580871582031e-05
28111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,200,938,8.225440979003906e-05
28112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,300,938,0.00011610984802246094
28113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,400,938,0.00014901161193847656
28114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.048,500,938,0.00017595291137695312
28115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.038,600,938,0.00020384788513183594
28116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935,0.065,700,938,0.00036716461181640625
28117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825,0.175,800,938,0.0003478527069091797
28118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883,0.117,900,938,0.0002911090850830078
28119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.09,1000,938,0.00033593177795410156
28120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927,0.073,1100,938,0.0003478527069091797
28121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,0.097,1200,938,0.00037288665771484375
28122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879,0.121,1300,938,0.00039887428283691406
28123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877,0.123,1400,938,0.00045299530029296875
28124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926,0.074,1500,938,0.00046372413635253906
28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934,0.066,1600,938,0.0005621910095214844
28126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907,0.093,1700,938,0.0009150505065917969
28127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.08,1800,938,0.0005490779876708984
28128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.143,1900,938,0.0005581378936767578
28129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908,0.092,2000,938,0.0007312297821044922
28130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945,0.055,2100,938,0.0006101131439208984
28131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.079,2200,938,0.0006368160247802734
28132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941,0.059,2300,938,0.0007150173187255859
28133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922,0.078,2400,938,0.0006830692291259766
28134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918,0.082,2500,938,0.0007350444793701172
28135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899,0.101,2600,938,0.0007350444793701172
28136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912,0.088,2700,938,0.0009291172027587891
28137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871,0.129,2800,938,0.0007827281951904297
28138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896,0.104,2900,938,0.0008740425109863281
28139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916,0.084,3000,938,0.0012447834014892578
28140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,939,7.009506225585938e-05
28141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200,939,8.177757263183594e-05
28142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971,0.029,300,939,0.00012493133544921875
28143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.013,400,939,0.0001442432403564453
28144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,0.022,500,939,0.00017523765563964844
28145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,0.097,600,939,0.00021076202392578125
28146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.044,700,939,0.00031685829162597656
28147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,800,939,0.00031304359436035156
28148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839,0.161,900,939,0.0003719329833984375
28149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1000,939,0.0003261566162109375
28150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835,0.165,1100,939,0.0004401206970214844
28151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748,0.252,1200,939,0.00037407875061035156
28152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,0.193,1300,939,0.0004010200500488281
28153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757,0.243,1400,939,0.0005271434783935547
28154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777,0.223,1500,939,0.0004730224609375
28155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897,0.103,1600,939,0.0005347728729248047
28156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.067,1700,939,0.0005540847778320312
28157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904,0.096,1800,939,0.0005621910095214844
28158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932,0.068,1900,939,0.0007276535034179688
28159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.037,2000,939,0.001251220703125
28160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959,0.041,2100,939,0.0006258487701416016
28161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.044,2200,939,0.0006499290466308594
28162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979,0.021,2300,939,0.0007410049438476562
28163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,2400,939,0.0018649101257324219
28164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.018,2500,939,0.0012519359588623047
28165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.023,2600,939,0.0012428760528564453
28166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981,0.019,2700,939,0.0007517337799072266
28167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,2800,939,0.0009701251983642578
28168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,0.011,2900,939,0.0017981529235839844
28169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.006,3000,939,0.0012161731719970703
28170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,100,940,0.00010013580322265625
28171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.025,200,940,8.893013000488281e-05
28172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,300,940,0.00016808509826660156
28173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,400,940,0.0001571178436279297
28174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,500,940,0.00019669532775878906
28175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,600,940,0.00021886825561523438
28176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,0.011,700,940,0.0003612041473388672
28177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984,0.016,800,940,0.00029206275939941406
28178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,900,940,0.0003781318664550781
28179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,1000,940,0.0003237724304199219
28180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.009,1100,940,0.000576019287109375
28181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,1200,940,0.00042319297790527344
28182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,1300,940,0.0004429817199707031
28183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983,0.017,1400,940,0.00048470497131347656
28184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949,0.051,1500,940,0.0007748603820800781
28185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897,0.103,1600,940,0.0007288455963134766
28186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,1700,940,0.0005559921264648438
28187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.048,1800,940,0.0005471706390380859
28188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.018,1900,940,0.0006000995635986328
28189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.014,2000,940,0.0006051063537597656
28190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,2100,940,0.0006608963012695312
28191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972,0.028,2200,940,0.0006468296051025391
28192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.053,2300,940,0.0007097721099853516
28193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902,0.098,2400,940,0.0007519721984863281
28194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923,0.077,2500,940,0.0007271766662597656
28195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.045,2600,940,0.0008020401000976562
28196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,2700,940,0.0008099079132080078
28197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,2800,940,0.0010800361633300781
28198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.032,2900,940,0.0008242130279541016
28199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,3000,940,0.0010859966278076172
28200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602,0.398,100,941,5.793571472167969e-05
28201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538,0.462,200,941,8.20159912109375e-05
28202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872,0.128,300,941,0.0001499652862548828
28203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826,0.174,400,941,0.0001590251922607422
28204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896,0.104,500,941,0.00022411346435546875
28205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.079,600,941,0.00021004676818847656
28206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901,0.099,700,941,0.0003058910369873047
28207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879,0.121,800,941,0.0002658367156982422
28208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718,0.282,900,941,0.00028896331787109375
28209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.328,1000,941,0.0003230571746826172
28210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698,0.302,1100,941,0.00045609474182128906
28211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.26,1200,941,0.0003750324249267578
28212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801,0.199,1300,941,0.00039768218994140625
28213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771,0.229,1400,941,0.0005660057067871094
28214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.167,1500,941,0.0004532337188720703
28215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,1600,941,0.0007076263427734375
28216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846,0.154,1700,941,0.0007100105285644531
28217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842,0.158,1800,941,0.0007789134979248047
28218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822,0.178,1900,941,0.0006630420684814453
28219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893,0.107,2000,941,0.0008130073547363281
28220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941,0.059,2100,941,0.0010559558868408203
28221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938,0.062,2200,941,0.0006830692291259766
28222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.037,2300,941,0.0006728172302246094
28223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972,0.028,2400,941,0.0009200572967529297
28224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964,0.036,2500,941,0.0007269382476806641
28225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.032,2600,941,0.0007669925689697266
28226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951,0.049,2700,941,0.0010182857513427734
28227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957,0.043,2800,941,0.0008161067962646484
28228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,0.022,2900,941,0.0008492469787597656
28229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.018,3000,941,0.0011410713195800781
28230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959,0.041,100,942,5.888938903808594e-05
28231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,200,942,0.00010514259338378906
28232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,300,942,0.00012302398681640625
28233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,400,942,0.0001621246337890625
28234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500,942,0.00029087066650390625
28235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,600,942,0.00043272972106933594
28236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,700,942,0.00032019615173339844
28237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.006,800,942,0.00034499168395996094
28238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,900,942,0.0003032684326171875
28239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.002,1000,942,0.0003237724304199219
28240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,1100,942,0.0004382133483886719
28241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,1200,942,0.0004029273986816406
28242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.007,1300,942,0.0032019615173339844
28243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979,0.021,1400,942,0.0009360313415527344
28244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.018,1500,942,0.0005209445953369141
28245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,1600,942,0.0006616115570068359
28246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,1700,942,0.0006883144378662109
28247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.008,1800,942,0.0007097721099853516
28248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.012,1900,942,0.0008137226104736328
28249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,0.011,2000,942,0.0006830692291259766
28250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.008,2100,942,0.0009281635284423828
28251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.018,2200,942,0.0009300708770751953
28252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964,0.036,2300,942,0.0009860992431640625
28253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.023,2400,942,0.0009262561798095703
28254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973,0.027,2500,942,0.0007932186126708984
28255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.038,2600,942,0.0008001327514648438
28256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.037,2700,942,0.0010561943054199219
28257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949,0.051,2800,942,0.0010118484497070312
28258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.037,2900,942,0.0011429786682128906
28259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.048,3000,942,0.0010859966278076172
28260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.023,100,943,6.985664367675781e-05
28261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.079,200,943,8.392333984375e-05
28262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.013,300,943,0.00014901161193847656
28263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,400,943,0.0001590251922607422
28264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.024,500,943,0.0001780986785888672
28265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.018,600,943,0.00030684471130371094
28266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.09,700,943,0.0003502368927001953
28267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.145,800,943,0.0002741813659667969
28268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.225,900,943,0.0002949237823486328
28269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811,0.189,1000,943,0.0003578662872314453
28270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816,0.184,1100,943,0.0005261898040771484
28271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887,0.113,1200,943,0.000392913818359375
28272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899,0.101,1300,943,0.0006909370422363281
28273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845,0.155,1400,943,0.00049591064453125
28274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823,0.177,1500,943,0.0005750656127929688
28275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854,0.146,1600,943,0.0007760524749755859
28276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861,0.139,1700,943,0.0008189678192138672
28277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773,0.227,1800,943,0.0005979537963867188
28278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774,0.226,1900,943,0.0005657672882080078
28279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839,0.161,2000,943,0.0007450580596923828
28280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748,0.252,2100,943,0.0008420944213867188
28281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599,0.401,2200,943,0.0007579326629638672
28282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551,0.449,2300,943,0.0007338523864746094
28283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572,0.428,2400,943,0.0007467269897460938
28284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.47,2500,943,0.0007207393646240234
28285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604,0.396,2600,943,0.0009748935699462891
28286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642,0.358,2700,943,0.000926971435546875
28287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.364,2800,943,0.0008859634399414062
28288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704,0.296,2900,943,0.0009169578552246094
28289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779,0.221,3000,943,0.0012848377227783203
28290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.641,100,944,5.221366882324219e-05
